date,Last
2021-02-11 10:00:00,45500.98
2021-02-11 10:30:00,45423.68
2021-02-11 11:00:00,46279.81
2021-02-11 11:30:00,46258.36
2021-02-11 12:00:00,46061.48
2021-02-11 12:30:00,46320.93
2021-02-11 13:00:00,46516.39
2021-02-11 13:30:00,48070.87
2021-02-11 14:00:00,47555.46
2021-02-11 14:30:00,47657.69
2021-02-11 15:00:00,47864.81
2021-02-11 15:30:00,47830.41
2021-02-11 16:00:00,47960.86
2021-02-11 16:30:00,47789.86
2021-02-11 17:00:00,47590.52
2021-02-11 17:30:00,47299.62
2021-02-11 18:00:00,47366.43
2021-02-11 18:30:00,47885.43
2021-02-11 19:00:00,47653.15
2021-02-11 19:30:00,47928.6
2021-02-11 20:00:00,47754.02
2021-02-11 20:30:00,48590.37
2021-02-11 21:00:00,47027.49
2021-02-11 21:30:00,46961.71
2021-02-11 22:00:00,46885.07
2021-02-11 22:30:00,47249.99
2021-02-11 23:00:00,47716.44
2021-02-11 23:30:00,47699.4
2021-02-12 00:00:00,47968.66
2021-02-12 00:30:00,48458.08
2021-02-12 01:00:00,47990.01
2021-02-12 01:30:00,48062.53
2021-02-12 02:00:00,48477.51
2021-02-12 02:30:00,48050.0
2021-02-12 03:00:00,47935.66
2021-02-12 03:30:00,47856.14
2021-02-12 04:00:00,47587.31
2021-02-12 04:30:00,47270.17
2021-02-12 05:00:00,47271.54
2021-02-12 05:30:00,47393.99
2021-02-12 06:00:00,47257.09
2021-02-12 06:30:00,47399.92
2021-02-12 07:00:00,47380.15
2021-02-12 07:30:00,47036.65
2021-02-12 08:00:00,47318.02
2021-02-12 08:30:00,47615.38
2021-02-12 09:00:00,47117.86
2021-02-12 09:30:00,47222.52
2021-02-12 10:00:00,47337.01
2021-02-12 10:30:00,47587.59
2021-02-12 11:00:00,47371.8
2021-02-12 11:30:00,47859.98
2021-02-12 12:00:00,47560.06
2021-02-12 12:30:00,47705.02
2021-02-12 13:00:00,47669.82
2021-02-12 13:30:00,47823.51
2021-02-12 14:00:00,47871.4
2021-02-12 14:30:00,47382.22
2021-02-12 15:00:00,46542.6
2021-02-12 15:30:00,46995.54
2021-02-12 16:00:00,47021.05
2021-02-12 16:30:00,47810.0
2021-02-12 17:00:00,47612.52
2021-02-12 17:30:00,47721.71
2021-02-12 18:00:00,47713.83
2021-02-12 18:30:00,47356.84
2021-02-12 19:00:00,47268.27
2021-02-12 19:30:00,47311.15
2021-02-12 20:00:00,47272.96
2021-02-12 20:30:00,47332.94
2021-02-12 21:00:00,47577.49
2021-02-12 21:30:00,47660.96
2021-02-12 22:00:00,47860.75
2021-02-12 22:30:00,47728.81
2021-02-12 23:00:00,47841.16
2021-02-12 23:30:00,47547.88
2021-02-13 00:00:00,47298.15
2021-02-13 00:30:00,47309.68
2021-02-13 01:00:00,47459.53
2021-02-13 01:30:00,47655.55
2021-02-13 02:00:00,47629.76
2021-02-13 02:30:00,47592.25
2021-02-13 03:00:00,47839.77
2021-02-13 03:30:00,47852.5
2021-02-13 04:00:00,47829.21
2021-02-13 04:30:00,47691.88
2021-02-13 05:00:00,47904.69
2021-02-13 05:30:00,47477.25
2021-02-13 06:00:00,47887.99
2021-02-13 06:30:00,47632.39
2021-02-13 07:00:00,47728.25
2021-02-13 07:30:00,47534.76
2021-02-13 08:00:00,46995.01
2021-02-13 08:30:00,47372.21
2021-02-13 09:00:00,47429.92
2021-02-13 09:30:00,47374.54
2021-02-13 10:00:00,47205.52
2021-02-13 10:30:00,47110.88
2021-02-13 11:00:00,46700.77
2021-02-13 11:30:00,46722.21
2021-02-13 12:00:00,46586.23
2021-02-13 12:30:00,47178.2
2021-02-13 13:00:00,46879.81
2021-02-13 13:30:00,46918.62
2021-02-13 14:00:00,46971.43
2021-02-13 14:30:00,46793.76
2021-02-13 15:00:00,46946.67
2021-02-13 15:30:00,47000.0
2021-02-13 16:00:00,47076.02
2021-02-13 16:30:00,47066.76
2021-02-13 17:00:00,47136.9
2021-02-13 17:30:00,47051.01
2021-02-13 18:00:00,46855.23
2021-02-13 18:30:00,46909.97
2021-02-13 19:00:00,46790.39
2021-02-13 19:30:00,47007.05
2021-02-13 20:00:00,46871.95
2021-02-13 20:30:00,46755.68
2021-02-13 21:00:00,46934.07
2021-02-13 21:30:00,46769.98
2021-02-13 22:00:00,47132.94
2021-02-13 22:30:00,46925.61
2021-02-13 23:00:00,47058.88
2021-02-13 23:30:00,47155.15
2021-02-14 00:00:00,47156.78
2021-02-14 00:30:00,47493.29
2021-02-14 01:00:00,47594.52
2021-02-14 01:30:00,47530.75
2021-02-14 02:00:00,47475.25
2021-02-14 02:30:00,47350.0
2021-02-14 03:00:00,47378.87
2021-02-14 03:30:00,47468.0
2021-02-14 04:00:00,47267.2
2021-02-14 04:30:00,47315.02
2021-02-14 05:00:00,47551.25
2021-02-14 05:30:00,47970.79
2021-02-14 06:00:00,48929.18
2021-02-14 06:30:00,48810.55
2021-02-14 07:00:00,48745.28
2021-02-14 07:30:00,48741.3
2021-02-14 08:00:00,48725.18
2021-02-14 08:30:00,48792.52
2021-02-14 09:00:00,48710.17
2021-02-14 09:30:00,48876.7
2021-02-14 10:00:00,49133.33
2021-02-14 10:30:00,49258.15
2021-02-14 11:00:00,49024.22
2021-02-14 11:30:00,48935.76
2021-02-14 12:00:00,49055.17
2021-02-14 12:30:00,49360.24
2021-02-14 13:00:00,49434.05
2021-02-14 13:30:00,49246.14
2021-02-14 14:00:00,48759.62
2021-02-14 14:30:00,48962.19
2021-02-14 15:00:00,48757.39
2021-02-14 15:30:00,48270.99
2021-02-14 16:00:00,48537.96
2021-02-14 16:30:00,48711.19
2021-02-14 17:00:00,49005.01
2021-02-14 17:30:00,48935.77
2021-02-14 18:00:00,48619.2
2021-02-14 18:30:00,48732.16
2021-02-14 19:00:00,48739.99
2021-02-14 19:30:00,48516.52
2021-02-14 20:00:00,48693.38
2021-02-14 20:30:00,48781.44
2021-02-14 21:00:00,48929.5
2021-02-14 21:30:00,48966.73
2021-02-14 22:00:00,48822.67
2021-02-14 22:30:00,49211.95
2021-02-14 23:00:00,49012.94
2021-02-14 23:30:00,48957.65
2021-02-15 00:00:00,48580.47
2021-02-15 00:30:00,48654.4
2021-02-15 01:00:00,48763.79
2021-02-15 01:30:00,48233.04
2021-02-15 02:00:00,48011.45
2021-02-15 02:30:00,46365.2
2021-02-15 03:00:00,46874.01
2021-02-15 03:30:00,47230.01
2021-02-15 04:00:00,47120.31
2021-02-15 04:30:00,46649.79
2021-02-15 05:00:00,46866.56
2021-02-15 05:30:00,46568.71
2021-02-15 06:00:00,46722.48
2021-02-15 06:30:00,47020.0
2021-02-15 07:00:00,46887.36
2021-02-15 07:30:00,47264.26
2021-02-15 08:00:00,47270.5
2021-02-15 08:30:00,47436.28
2021-02-15 09:00:00,47600.0
2021-02-15 09:30:00,47571.34
2021-02-15 10:00:00,47505.67
2021-02-15 10:30:00,47580.42
2021-02-15 11:00:00,47849.99
2021-02-15 11:30:00,47962.32
2021-02-15 12:00:00,47802.67
2021-02-15 12:30:00,47675.11
2021-02-15 13:00:00,47951.01
2021-02-15 13:30:00,48049.99
2021-02-15 14:00:00,47963.69
2021-02-15 14:30:00,47829.99
2021-02-15 15:00:00,47563.58
2021-02-15 15:30:00,47813.97
2021-02-15 16:00:00,47938.84
2021-02-15 16:30:00,48460.01
2021-02-15 17:00:00,48494.97
2021-02-15 17:30:00,48678.78
2021-02-15 18:00:00,48562.31
2021-02-15 18:30:00,48416.23
2021-02-15 19:00:00,48361.0
2021-02-15 19:30:00,48492.28
2021-02-15 20:00:00,48657.31
2021-02-15 20:30:00,48698.1
2021-02-15 21:00:00,48581.0
2021-02-15 21:30:00,48370.71
2021-02-15 22:00:00,48201.18
2021-02-15 22:30:00,47874.97
2021-02-15 23:00:00,48284.9
2021-02-15 23:30:00,48306.72
2021-02-16 00:00:00,47911.1
2021-02-16 00:30:00,47638.26
2021-02-16 01:00:00,47669.03
2021-02-16 01:30:00,48170.01
2021-02-16 02:00:00,48305.28
2021-02-16 02:30:00,48483.65
2021-02-16 03:00:00,48442.05
2021-02-16 03:30:00,49317.86
2021-02-16 04:00:00,49624.02
2021-02-16 04:30:00,49509.26
2021-02-16 05:00:00,49350.01
2021-02-16 05:30:00,49255.19
2021-02-16 06:00:00,49179.04
2021-02-16 06:30:00,48749.12
2021-02-16 07:00:00,49020.91
2021-02-16 07:30:00,48733.6
2021-02-16 08:00:00,49161.75
2021-02-16 08:30:00,49110.04
2021-02-16 09:00:00,49289.75
2021-02-16 09:30:00,49016.53
2021-02-16 10:00:00,49283.3
2021-02-16 10:30:00,49121.57
2021-02-16 11:00:00,49020.0
2021-02-16 11:30:00,48934.75
2021-02-16 12:00:00,48915.49
2021-02-16 12:30:00,49945.02
2021-02-16 13:00:00,49650.0
2021-02-16 13:30:00,49466.91
2021-02-16 14:00:00,48950.89
2021-02-16 14:30:00,49262.02
2021-02-16 15:00:00,49286.8
2021-02-16 15:30:00,49289.75
2021-02-16 16:00:00,48956.91
2021-02-16 16:30:00,48654.97
2021-02-16 17:00:00,48165.07
2021-02-16 17:30:00,48405.42
2021-02-16 18:00:00,48230.63
2021-02-16 18:30:00,48434.94
2021-02-16 19:00:00,48616.79
2021-02-16 19:30:00,48592.94
2021-02-16 20:00:00,48536.35
2021-02-16 20:30:00,48330.89
2021-02-16 21:00:00,48769.28
2021-02-16 21:30:00,48465.71
2021-02-16 22:00:00,48575.06
2021-02-16 22:30:00,48579.52
2021-02-16 23:00:00,49113.91
2021-02-16 23:30:00,49041.84
2021-02-17 00:00:00,49133.45
2021-02-17 00:30:00,49406.53
2021-02-17 01:00:00,49079.99
2021-02-17 01:30:00,49120.78
2021-02-17 02:00:00,49283.14
2021-02-17 02:30:00,49995.62
2021-02-17 03:00:00,49657.54
2021-02-17 03:30:00,49397.65
2021-02-17 04:00:00,49657.84
2021-02-17 04:30:00,49399.99
2021-02-17 05:00:00,49345.39
2021-02-17 05:30:00,49378.17
2021-02-17 06:00:00,49706.8
2021-02-17 06:30:00,49948.09
2021-02-17 07:00:00,50556.15
2021-02-17 07:30:00,50596.84
2021-02-17 08:00:00,51116.77
2021-02-17 08:30:00,50908.42
2021-02-17 09:00:00,51031.71
2021-02-17 09:30:00,51326.39
2021-02-17 10:00:00,51436.11
2021-02-17 10:30:00,51570.06
2021-02-17 11:00:00,51192.0
2021-02-17 11:30:00,51400.01
2021-02-17 12:00:00,51270.86
2021-02-17 12:30:00,51315.3
2021-02-17 13:00:00,51039.56
2021-02-17 13:30:00,50769.63
2021-02-17 14:00:00,51149.97
2021-02-17 14:30:00,50914.78
2021-02-17 15:00:00,51262.01
2021-02-17 15:30:00,51270.0
2021-02-17 16:00:00,51169.97
2021-02-17 16:30:00,50986.94
2021-02-17 17:00:00,51241.35
2021-02-17 17:30:00,51224.97
2021-02-17 18:00:00,51380.78
2021-02-17 18:30:00,51513.67
2021-02-17 19:00:00,51430.59
2021-02-17 19:30:00,51806.86
2021-02-17 20:00:00,52142.36
2021-02-17 20:30:00,52330.0
2021-02-17 21:00:00,52239.99
2021-02-17 21:30:00,52424.01
2021-02-17 22:00:00,52349.99
2021-02-17 22:30:00,52181.25
2021-02-17 23:00:00,52104.44
2021-02-17 23:30:00,52366.77
2021-02-18 00:00:00,52117.67
2021-02-18 00:30:00,52451.72
2021-02-18 01:00:00,52263.85
2021-02-18 01:30:00,52163.02
2021-02-18 02:00:00,52132.47
2021-02-18 02:30:00,52161.93
2021-02-18 03:00:00,52318.89
2021-02-18 03:30:00,52080.59
2021-02-18 04:00:00,52032.64
2021-02-18 04:30:00,51932.24
2021-02-18 05:00:00,52153.36
2021-02-18 05:30:00,52250.75
2021-02-18 06:00:00,52170.02
2021-02-18 06:30:00,51990.0
2021-02-18 07:00:00,51905.65
2021-02-18 07:30:00,51408.57
2021-02-18 08:00:00,51901.95
2021-02-18 08:30:00,51799.99
2021-02-18 09:00:00,51706.87
2021-02-18 09:30:00,51635.52
2021-02-18 10:00:00,51772.82
2021-02-18 10:30:00,51823.55
2021-02-18 11:00:00,51643.49
2021-02-18 11:30:00,51420.0
2021-02-18 12:00:00,51375.12
2021-02-18 12:30:00,51260.35
2021-02-18 13:00:00,51464.67
2021-02-18 13:30:00,51624.94
2021-02-18 14:00:00,51796.24
2021-02-18 14:30:00,51877.5
2021-02-18 15:00:00,52233.43
2021-02-18 15:30:00,51706.18
2021-02-18 16:00:00,51585.29
2021-02-18 16:30:00,51920.0
2021-02-18 17:00:00,52091.03
2021-02-18 17:30:00,51998.62
2021-02-18 18:00:00,51839.56
2021-02-18 18:30:00,52169.99
2021-02-18 19:00:00,51860.4
2021-02-18 19:30:00,51957.23
2021-02-18 20:00:00,51760.01
2021-02-18 20:30:00,52054.85
2021-02-18 21:00:00,52111.89
2021-02-18 21:30:00,52009.01
2021-02-18 22:00:00,52005.08
2021-02-18 22:30:00,51850.93
2021-02-18 23:00:00,51837.18
2021-02-18 23:30:00,51637.81
2021-02-19 00:00:00,51552.61
2021-02-19 00:30:00,51826.82
2021-02-19 01:00:00,51512.62
2021-02-19 01:30:00,51564.47
2021-02-19 02:00:00,51325.44
2021-02-19 02:30:00,51020.47
2021-02-19 03:00:00,51248.53
2021-02-19 03:30:00,51310.01
2021-02-19 04:00:00,51247.86
2021-02-19 04:30:00,51179.67
2021-02-19 05:00:00,51166.29
2021-02-19 05:30:00,51361.97
2021-02-19 06:00:00,51524.06
2021-02-19 06:30:00,51677.47
2021-02-19 07:00:00,51734.87
2021-02-19 07:30:00,51720.0
2021-02-19 08:00:00,51727.09
2021-02-19 08:30:00,51789.57
2021-02-19 09:00:00,52236.31
2021-02-19 09:30:00,52710.8
2021-02-19 10:00:00,52690.75
2021-02-19 10:30:00,52853.51
2021-02-19 11:00:00,52685.98
2021-02-19 11:30:00,52765.27
2021-02-19 12:00:00,52709.99
2021-02-19 12:30:00,52580.0
2021-02-19 13:00:00,52534.76
2021-02-19 13:30:00,52528.77
2021-02-19 14:00:00,52800.03
2021-02-19 14:30:00,52722.83
2021-02-19 15:00:00,52877.1
2021-02-19 15:30:00,53367.75
2021-02-19 16:00:00,53863.82
2021-02-19 16:30:00,54404.0
2021-02-19 17:00:00,54368.61
2021-02-19 17:30:00,54473.94
2021-02-19 18:00:00,54765.5
2021-02-19 18:30:00,54781.3
2021-02-19 19:00:00,55384.46
2021-02-19 19:30:00,55028.41
2021-02-19 20:00:00,54994.85
2021-02-19 20:30:00,54953.78
2021-02-19 21:00:00,55345.17
2021-02-19 21:30:00,56144.82
2021-02-19 22:00:00,55651.16
2021-02-19 22:30:00,55545.21
2021-02-19 23:00:00,55426.4
2021-02-19 23:30:00,55709.16
2021-02-20 00:00:00,55906.0
2021-02-20 00:30:00,55830.7
2021-02-20 01:00:00,56223.44
2021-02-20 01:30:00,56153.65
2021-02-20 02:00:00,56179.16
2021-02-20 02:30:00,56334.06
2021-02-20 03:00:00,56143.46
2021-02-20 03:30:00,55915.01
2021-02-20 04:00:00,55711.9
2021-02-20 04:30:00,55913.97
2021-02-20 05:00:00,55815.19
2021-02-20 05:30:00,55678.15
2021-02-20 06:00:00,55675.44
2021-02-20 06:30:00,55725.02
2021-02-20 07:00:00,55937.02
2021-02-20 07:30:00,55708.07
2021-02-20 08:00:00,55207.93
2021-02-20 08:30:00,55559.05
2021-02-20 09:00:00,55236.54
2021-02-20 09:30:00,55355.0
2021-02-20 10:00:00,55252.4
2021-02-20 10:30:00,55573.51
2021-02-20 11:00:00,55895.31
2021-02-20 11:30:00,55887.95
2021-02-20 12:00:00,56355.94
2021-02-20 12:30:00,57199.99
2021-02-20 13:00:00,57291.93
2021-02-20 13:30:00,57322.42
2021-02-20 14:00:00,57274.35
2021-02-20 14:30:00,57077.7
2021-02-20 15:00:00,56280.83
2021-02-20 15:30:00,56108.63
2021-02-20 16:00:00,56136.55
2021-02-20 16:30:00,56360.56
2021-02-20 17:00:00,56720.17
2021-02-20 17:30:00,57097.91
2021-02-20 18:00:00,57048.35
2021-02-20 18:30:00,56971.51
2021-02-20 19:00:00,57118.09
2021-02-20 19:30:00,56980.22
2021-02-20 20:00:00,56975.12
2021-02-20 20:30:00,56878.85
2021-02-20 21:00:00,56719.52
2021-02-20 21:30:00,56558.98
2021-02-20 22:00:00,56472.13
2021-02-20 22:30:00,56003.76
2021-02-20 23:00:00,55424.0
2021-02-20 23:30:00,55609.06
2021-02-21 00:00:00,55841.19
2021-02-21 00:30:00,55758.79
2021-02-21 01:00:00,55834.95
2021-02-21 01:30:00,55887.85
2021-02-21 02:00:00,56347.7
2021-02-21 02:30:00,56440.99
2021-02-21 03:00:00,56318.08
2021-02-21 03:30:00,56597.69
2021-02-21 04:00:00,56505.22
2021-02-21 04:30:00,56436.49
2021-02-21 05:00:00,56701.08
2021-02-21 05:30:00,56864.79
2021-02-21 06:00:00,56545.12
2021-02-21 06:30:00,56512.83
2021-02-21 07:00:00,56493.22
2021-02-21 07:30:00,55958.19
2021-02-21 08:00:00,56092.02
2021-02-21 08:30:00,56099.98
2021-02-21 09:00:00,56513.21
2021-02-21 09:30:00,56450.99
2021-02-21 10:00:00,56795.81
2021-02-21 10:30:00,57484.42
2021-02-21 11:00:00,57560.0
2021-02-21 11:30:00,57397.5
2021-02-21 12:00:00,57284.78
2021-02-21 12:30:00,57337.03
2021-02-21 13:00:00,56888.81
2021-02-21 13:30:00,57140.2
2021-02-21 14:00:00,57154.19
2021-02-21 14:30:00,57185.17
2021-02-21 15:00:00,57381.12
2021-02-21 15:30:00,57303.74
2021-02-21 16:00:00,57313.99
2021-02-21 16:30:00,57434.74
2021-02-21 17:00:00,57733.95
2021-02-21 17:30:00,57605.99
2021-02-21 18:00:00,57499.02
2021-02-21 18:30:00,57471.9
2021-02-21 19:00:00,58183.69
2021-02-21 19:30:00,58199.99
2021-02-21 20:00:00,58072.62
2021-02-21 20:30:00,58149.26
2021-02-21 21:00:00,57657.1
2021-02-21 21:30:00,57672.81
2021-02-21 22:00:00,57293.52
2021-02-21 22:30:00,57199.45
2021-02-21 23:00:00,57328.46
2021-02-21 23:30:00,57465.29
2021-02-22 00:00:00,57412.35
2021-02-22 00:30:00,56751.67
2021-02-22 01:00:00,56235.15
2021-02-22 01:30:00,56700.06
2021-02-22 02:00:00,56860.04
2021-02-22 02:30:00,57027.54
2021-02-22 03:00:00,56855.13
2021-02-22 03:30:00,56471.87
2021-02-22 04:00:00,55858.99
2021-02-22 04:30:00,55560.01
2021-02-22 05:00:00,55785.61
2021-02-22 05:30:00,56175.65
2021-02-22 06:00:00,55869.16
2021-02-22 06:30:00,56226.37
2021-02-22 07:00:00,55989.35
2021-02-22 07:30:00,56276.21
2021-02-22 08:00:00,56422.23
2021-02-22 08:30:00,56171.79
2021-02-22 09:00:00,55480.8
2021-02-22 09:30:00,55740.33
2021-02-22 10:00:00,54747.23
2021-02-22 10:30:00,54461.6
2021-02-22 11:00:00,54847.72
2021-02-22 11:30:00,54810.34
2021-02-22 12:00:00,54515.0
2021-02-22 12:30:00,53647.3
2021-02-22 13:00:00,53784.14
2021-02-22 13:30:00,53034.15
2021-02-22 14:00:00,52066.99
2021-02-22 14:30:00,51452.11
2021-02-22 15:00:00,53472.69
2021-02-22 15:30:00,52887.75
2021-02-22 16:00:00,53236.69
2021-02-22 16:30:00,53550.63
2021-02-22 17:00:00,53177.82
2021-02-22 17:30:00,52952.9
2021-02-22 18:00:00,52100.0
2021-02-22 18:30:00,52913.01
2021-02-22 19:00:00,53227.23
2021-02-22 19:30:00,53440.49
2021-02-22 20:00:00,53587.41
2021-02-22 20:30:00,54132.76
2021-02-22 21:00:00,53779.38
2021-02-22 21:30:00,54398.34
2021-02-22 22:00:00,54883.16
2021-02-22 22:30:00,54313.78
2021-02-22 23:00:00,54084.97
2021-02-22 23:30:00,53566.59
2021-02-23 00:00:00,54087.67
2021-02-23 00:30:00,53345.33
2021-02-23 01:00:00,53431.44
2021-02-23 01:30:00,52753.44
2021-02-23 02:00:00,52546.59
2021-02-23 02:30:00,51993.13
2021-02-23 03:00:00,51218.75
2021-02-23 03:30:00,51813.92
2021-02-23 04:00:00,51900.73
2021-02-23 04:30:00,51506.98
2021-02-23 05:00:00,50754.5
2021-02-23 05:30:00,49366.14
2021-02-23 06:00:00,49952.49
2021-02-23 06:30:00,50658.59
2021-02-23 07:00:00,49544.58
2021-02-23 07:30:00,49942.8
2021-02-23 08:00:00,49642.92
2021-02-23 08:30:00,47570.04
2021-02-23 09:00:00,46562.33
2021-02-23 09:30:00,48408.04
2021-02-23 10:00:00,48072.01
2021-02-23 10:30:00,47909.99
2021-02-23 11:00:00,47531.15
2021-02-23 11:30:00,46830.24
2021-02-23 12:00:00,46359.14
2021-02-23 12:30:00,46429.11
2021-02-23 13:00:00,48670.54
2021-02-23 13:30:00,48680.02
2021-02-23 14:00:00,48754.47
2021-02-23 14:30:00,48489.87
2021-02-23 15:00:00,46977.89
2021-02-23 15:30:00,48609.54
2021-02-23 16:00:00,48602.02
2021-02-23 16:30:00,48194.59
2021-02-23 17:00:00,47361.41
2021-02-23 17:30:00,47834.83
2021-02-23 18:00:00,47163.74
2021-02-23 18:30:00,47321.6
2021-02-23 19:00:00,46872.77
2021-02-23 19:30:00,46899.85
2021-02-23 20:00:00,45523.02
2021-02-23 20:30:00,46871.85
2021-02-23 21:00:00,47812.8
2021-02-23 21:30:00,48054.59
2021-02-23 22:00:00,47930.44
2021-02-23 22:30:00,48188.13
2021-02-23 23:00:00,48597.19
2021-02-23 23:30:00,48401.42
2021-02-24 00:00:00,48891.0
2021-02-24 00:30:00,47216.64
2021-02-24 01:00:00,48456.58
2021-02-24 01:30:00,49171.09
2021-02-24 02:00:00,50191.68
2021-02-24 02:30:00,50012.99
2021-02-24 03:00:00,50160.21
2021-02-24 03:30:00,50246.08
2021-02-24 04:00:00,50869.77
2021-02-24 04:30:00,50673.74
2021-02-24 05:00:00,50619.83
2021-02-24 05:30:00,50396.74
2021-02-24 06:00:00,50247.61
2021-02-24 06:30:00,49666.92
2021-02-24 07:00:00,50109.2
2021-02-24 07:30:00,49703.96
2021-02-24 08:00:00,50090.61
2021-02-24 08:30:00,50627.45
2021-02-24 09:00:00,50634.32
2021-02-24 09:30:00,50717.12
2021-02-24 10:00:00,50847.5
2021-02-24 10:30:00,50404.31
2021-02-24 11:00:00,50075.0
2021-02-24 11:30:00,50714.88
2021-02-24 12:00:00,50360.02
2021-02-24 12:30:00,51130.14
2021-02-24 13:00:00,50738.27
2021-02-24 13:30:00,49599.98
2021-02-24 14:00:00,49469.19
2021-02-24 14:30:00,49469.8
2021-02-24 15:00:00,49404.62
2021-02-24 15:30:00,49143.29
2021-02-24 16:00:00,49819.49
2021-02-24 16:30:00,49479.04
2021-02-24 17:00:00,49308.29
2021-02-24 17:30:00,49703.23
2021-02-24 18:00:00,50046.03
2021-02-24 18:30:00,49632.2
2021-02-24 19:00:00,49570.0
2021-02-24 19:30:00,49405.57
2021-02-24 20:00:00,48959.93
2021-02-24 20:30:00,48865.29
2021-02-24 21:00:00,49101.18
2021-02-24 21:30:00,48152.18
2021-02-24 22:00:00,48715.97
2021-02-24 22:30:00,48685.7
2021-02-24 23:00:00,48811.63
2021-02-24 23:30:00,49309.66
2021-02-25 00:00:00,49676.21
2021-02-25 00:30:00,50316.84
2021-02-25 01:00:00,50507.24
2021-02-25 01:30:00,50832.04
2021-02-25 02:00:00,50505.26
2021-02-25 02:30:00,50490.38
2021-02-25 03:00:00,50650.95
2021-02-25 03:30:00,50117.23
2021-02-25 04:00:00,50206.97
2021-02-25 04:30:00,50287.94
2021-02-25 05:00:00,49626.9
2021-02-25 05:30:00,49701.94
2021-02-25 06:00:00,50391.1
2021-02-25 06:30:00,50277.05
2021-02-25 07:00:00,50453.54
2021-02-25 07:30:00,50484.99
2021-02-25 08:00:00,50395.58
2021-02-25 08:30:00,50069.99
2021-02-25 09:00:00,49700.01
2021-02-25 09:30:00,48935.79
2021-02-25 10:00:00,48977.03
2021-02-25 10:30:00,49077.05
2021-02-25 11:00:00,49551.51
2021-02-25 11:30:00,49606.17
2021-02-25 12:00:00,50299.0
2021-02-25 12:30:00,50363.19
2021-02-25 13:00:00,51497.98
2021-02-25 13:30:00,51430.05
2021-02-25 14:00:00,51351.93
2021-02-25 14:30:00,50855.52
2021-02-25 15:00:00,50830.6
2021-02-25 15:30:00,50927.95
2021-02-25 16:00:00,50850.0
2021-02-25 16:30:00,51074.81
2021-02-25 17:00:00,50632.85
2021-02-25 17:30:00,49714.54
2021-02-25 18:00:00,49550.96
2021-02-25 18:30:00,49740.86
2021-02-25 19:00:00,49543.04
2021-02-25 19:30:00,49524.69
2021-02-25 20:00:00,49442.2
2021-02-25 20:30:00,49099.99
2021-02-25 21:00:00,49151.36
2021-02-25 21:30:00,48905.54
2021-02-25 22:00:00,48102.01
2021-02-25 22:30:00,48695.5
2021-02-25 23:00:00,48229.63
2021-02-25 23:30:00,48266.26
2021-02-26 00:00:00,47073.73
2021-02-26 00:30:00,46752.35
2021-02-26 01:00:00,46807.84
2021-02-26 01:30:00,47153.56
2021-02-26 02:00:00,46480.48
2021-02-26 02:30:00,47270.15
2021-02-26 03:00:00,47343.5
2021-02-26 03:30:00,47377.63
2021-02-26 04:00:00,47331.34
2021-02-26 04:30:00,47489.14
2021-02-26 05:00:00,47028.8
2021-02-26 05:30:00,46650.9
2021-02-26 06:00:00,45524.35
2021-02-26 06:30:00,45831.58
2021-02-26 07:00:00,46098.99
2021-02-26 07:30:00,45381.11
2021-02-26 08:00:00,44986.99
2021-02-26 08:30:00,45658.21
2021-02-26 09:00:00,45727.75
2021-02-26 09:30:00,45922.09
2021-02-26 10:00:00,46410.76
2021-02-26 10:30:00,46632.54
2021-02-26 11:00:00,46704.75
2021-02-26 11:30:00,46206.94
2021-02-26 12:00:00,46427.65
2021-02-26 12:30:00,47085.07
2021-02-26 13:00:00,46823.38
2021-02-26 13:30:00,46176.41
2021-02-26 14:00:00,45958.41
2021-02-26 14:30:00,46799.96
2021-02-26 15:00:00,46869.59
2021-02-26 15:30:00,46340.29
2021-02-26 16:00:00,47590.66
2021-02-26 16:30:00,47862.28
2021-02-26 17:00:00,48127.26
2021-02-26 17:30:00,47815.4
2021-02-26 18:00:00,47659.96
2021-02-26 18:30:00,47381.21
2021-02-26 19:00:00,47317.09
2021-02-26 19:30:00,47210.29
2021-02-26 20:00:00,46959.18
2021-02-26 20:30:00,46187.1
2021-02-26 21:00:00,46270.0
2021-02-26 21:30:00,46773.0
2021-02-26 22:00:00,45680.0
2021-02-26 22:30:00,45758.35
2021-02-26 23:00:00,45476.3
2021-02-26 23:30:00,46235.1
2021-02-27 00:00:00,46276.88
2021-02-27 00:30:00,46721.83
2021-02-27 01:00:00,47523.34
2021-02-27 01:30:00,47565.15
2021-02-27 02:00:00,47761.97
2021-02-27 02:30:00,47739.43
2021-02-27 03:00:00,47375.34
2021-02-27 03:30:00,47487.24
2021-02-27 04:00:00,47423.07
2021-02-27 04:30:00,47746.29
2021-02-27 05:00:00,47657.48
2021-02-27 05:30:00,47572.77
2021-02-27 06:00:00,47799.68
2021-02-27 06:30:00,47703.8
2021-02-27 07:00:00,47560.69
2021-02-27 07:30:00,47359.39
2021-02-27 08:00:00,47153.01
2021-02-27 08:30:00,46552.39
2021-02-27 09:00:00,46620.83
2021-02-27 09:30:00,46566.9
2021-02-27 10:00:00,46671.04
2021-02-27 10:30:00,46831.05
2021-02-27 11:00:00,46775.68
2021-02-27 11:30:00,47274.79
2021-02-27 12:00:00,47299.99
2021-02-27 12:30:00,47017.03
2021-02-27 13:00:00,47430.0
2021-02-27 13:30:00,47570.68
2021-02-27 14:00:00,47441.91
